Name,Team,League,Age,Goals,Assists,ProgP,SoT,G/Sh,SCA,PassesPA,KP,Creation Rank,Scoring Rank
Julio José González,UNAM,LigaMX,32,0,0,0,0,0,5,0,0,3069.5,2003.5
Julián Quiñones,América,LigaMX,26,6,5,32,18,0.1,43,13,21,332.5,256.5
Jürgen Damm,Atlético,LigaMX,31,0,2,9,2,0.0,19,5,10,1038.0,1611.5
Kevin Balanta,Tijuana,LigaMX,26,0,0,80,1,0.0,10,4,5,1302.0,1726.5
Kevin Castañeda,Tijuana,LigaMX,24,2,1,79,12,0.05,47,14,27,344.5,498.0
Kevin Castaño,Cruz Azul,LigaMX,23,0,1,64,3,0.0,20,10,3,811.5,1537.0
Kevin Escamilla,Querétaro,LigaMX,29,1,0,51,5,0.06,14,0,4,1871.5,713.5
Kevin Mier,Cruz Azul,LigaMX,23,0,0,0,0,0,1,0,0,3069.5,2003.5
Kevin Ortega,Monterrey,LigaMX,22,0,0,7,0,0,2,1,1,2312.0,2003.5
Kevin Velasco,Puebla,LigaMX,26,2,1,50,11,0.08,56,22,26,346.0,473.0
Kevin Álvarez,América,LigaMX,25,1,2,46,5,0.08,37,18,17,327.0,679.5
Leonardo Suárez,América,LigaMX,27,2,3,50,8,0.1,41,13,22,275.0,489.0
Leonel Prieto,UANL,LigaMX,22,0,0,0,0,0,0,0,0,3069.5,2003.5
Lisandro Magallán,UNAM,LigaMX,30,0,0,37,2,0.0,11,0,0,2359.0,1611.5
Lorenzo Faravelli,Cruz Azul,LigaMX,30,0,0,3,0,0.0,3,0,1,2638.0,2003.5
Lucas Cavallini,Puebla,LigaMX,31,0,0,0,0,0,1,0,1,2869.5,2003.5
Lucas Cavallini,Puebla,LigaMX,31,0,0,0,0,0,1,3,7,2124.5,2003.5
Lucas Cavallini,Puebla,LigaMX,31,0,0,0,0,0,9,0,1,2869.5,2003.5
Lucas Cavallini,Puebla,LigaMX,31,0,0,0,0,0,9,3,7,2124.5,2003.5
Lucas Cavallini,Puebla,LigaMX,31,0,0,0,4,0.07,1,0,1,2869.5,1120.0
Lucas Cavallini,Puebla,LigaMX,31,0,0,0,4,0.07,1,3,7,2124.5,1120.0
Lucas Cavallini,Puebla,LigaMX,31,0,0,0,4,0.07,9,0,1,2869.5,1120.0
Lucas Cavallini,Puebla,LigaMX,31,0,0,0,4,0.07,9,3,7,2124.5,1120.0
Lucas Cavallini,Tijuana,LigaMX,31,1,0,5,0,0,1,0,1,2598.5,1625.5
Lucas Cavallini,Tijuana,LigaMX,31,1,0,5,0,0,1,3,7,1853.5,1625.5
Lucas Cavallini,Tijuana,LigaMX,31,1,0,5,0,0,9,0,1,2598.5,1625.5
Lucas Cavallini,Tijuana,LigaMX,31,1,0,5,0,0,9,3,7,1853.5,1625.5
Lucas Cavallini,Tijuana,LigaMX,31,1,0,5,4,0.07,1,0,1,2598.5,742.0
Lucas Cavallini,Tijuana,LigaMX,31,1,0,5,4,0.07,1,3,7,1853.5,742.0
Lucas Cavallini,Tijuana,LigaMX,31,1,0,5,4,0.07,9,0,1,2598.5,742.0
Lucas Cavallini,Tijuana,LigaMX,31,1,0,5,4,0.07,9,3,7,1853.5,742.0
Lucas Di Yorio,Pachuca,LigaMX,27,2,0,15,17,0.05,34,2,15,1569.0,459.5
Lucas Merolla,Mazatlán,LigaMX,28,0,0,1,0,0.0,2,0,0,2941.0,2003.5
Lucas Rodríguez,Tijuana,LigaMX,26,1,3,56,5,0.05,45,8,22,308.0,721.0
Lucas Romero,León,LigaMX,29,0,1,67,2,0.0,36,11,19,431.0,1611.5
Lucas de los Santos,Puebla,LigaMX,22,0,0,4,0,0,1,1,0,2589.0,2003.5
Luis Alfonso Rodríguez,FC Juárez,LigaMX,32,0,2,71,0,0.0,38,12,17,330.5,2003.5
Luis Amarilla,Mazatlán,LigaMX,28,4,1,22,13,0.19,28,10,11,776.5,199.0
Luis Cárdenas,Monterrey,LigaMX,30,0,0,0,0,0,0,0,0,3069.5,2003.5
Luis Enrique Quiñones,UANL,LigaMX,32,2,4,90,7,0.11,58,40,26,51.0,490.5
Luis Fernando Fuentes,América,LigaMX,37,0,0,46,0,0.0,11,7,4,1271.5,2003.5
Luis García,Puebla,LigaMX,30,0,0,8,0,0.0,9,7,6,1611.5,2003.5
Luis Iturbide,Cruz Azul,LigaMX,21,0,0,0,2,0.0,0,0,0,3069.5,1611.5
Luis Olivas,Mazatlán,LigaMX,23,0,0,34,3,0.0,12,3,2,1673.0,1537.0
Luis Ricardo Reyes,Atlas,LigaMX,32,0,2,60,1,0.0,49,15,29,251.5,1726.5
Luis Romo,Monterrey,LigaMX,28,0,3,147,3,0.0,48,35,22,85.0,1537.0
Luis Sánchez,Pachuca,LigaMX,23,0,0,2,0,0,0,0,0,2868.0,2003.5
Luis Ángel Malagón,América,LigaMX,26,0,0,0,0,0,0,0,0,3069.5,2003.5
Luís Cervantes,León,LigaMX,22,0,0,3,0,0,1,0,0,2838.0,2003.5
Léo Bonatini,Atlético,LigaMX,29,6,0,17,11,0.19,21,3,6,1646.0,189.0
Manuel Castro,FC Juárez,LigaMX,28,0,0,0,0,0,0,0,0,3069.5,2003.5
Marcel Ruiz,Toluca,LigaMX,23,1,4,90,9,0.04,34,11,15,246.0,656.5
Marcelo Flores,UANL,LigaMX,20,1,0,5,2,0.17,5,1,1,2368.5,721.5
Marco García,Querétaro,LigaMX,23,0,1,18,1,0.0,12,2,6,1292.5,1726.5
Marco González,Querétaro,LigaMX,21,0,0,0,0,0,0,0,0,3069.5,2003.5
Marco Hernández,UNAM,LigaMX,18,0,0,0,0,0,0,0,0,3069.5,2003.5
Marino Hinestroza,Pachuca,LigaMX,21,1,1,20,5,0.05,44,6,15,844.5,721.0
Mario Osuna,FC Juárez,LigaMX,35,0,0,11,0,0.0,5,1,2,2117.5,2003.5
Martín Barragán,Puebla,LigaMX,32,0,0,20,13,0.0,30,2,9,1595.5,1290.5
Mateo Chávez,Guadalajara,LigaMX,19,0,0,3,0,0.0,0,0,0,2838.0,2003.5
Mateo García,Atlas,LigaMX,27,0,0,26,3,0.0,15,7,5,1361.5,1537.0
Mateo Klimowicz,Atlético,LigaMX,23,1,0,23,13,0.04,29,7,10,1251.0,585.0
Mateo Levy,Cruz Azul,LigaMX,17,0,0,0,0,0,0,0,0,3069.5,2003.5
Mauricio Isais,Toluca,LigaMX,22,0,0,29,1,0.0,7,4,1,1738.0,1726.5
Mauro Laínez,América,LigaMX,27,0,0,1,0,0,1,1,1,2511.0,2003.5
Mauro Laínez,América,LigaMX,27,0,0,1,0,0,1,5,5,1964.5,2003.5
Mauro Laínez,América,LigaMX,27,0,0,1,0,0,10,1,1,2511.0,2003.5
Mauro Laínez,América,LigaMX,27,0,0,1,0,0,10,5,5,1964.5,2003.5
Mauro Laínez,América,LigaMX,27,0,0,1,1,0.0,1,1,1,2511.0,1726.5
Mauro Laínez,América,LigaMX,27,0,0,1,1,0.0,1,5,5,1964.5,1726.5
Mauro Laínez,América,LigaMX,27,0,0,1,1,0.0,10,1,1,2511.0,1726.5
Mauro Laínez,América,LigaMX,27,0,0,1,1,0.0,10,5,5,1964.5,1726.5
Mauro Laínez,Querétaro,LigaMX,27,0,0,11,0,0,1,1,1,2210.0,2003.5
Mauro Laínez,Querétaro,LigaMX,27,0,0,11,0,0,1,5,5,1663.5,2003.5
Mauro Laínez,Querétaro,LigaMX,27,0,0,11,0,0,10,1,1,2210.0,2003.5
Mauro Laínez,Querétaro,LigaMX,27,0,0,11,0,0,10,5,5,1663.5,2003.5
Mauro Laínez,Querétaro,LigaMX,27,0,0,11,1,0.0,1,1,1,2210.0,1726.5
Mauro Laínez,Querétaro,LigaMX,27,0,0,11,1,0.0,1,5,5,1663.5,1726.5
Mauro Laínez,Querétaro,LigaMX,27,0,0,11,1,0.0,10,1,1,2210.0,1726.5
Mauro Laínez,Querétaro,LigaMX,27,0,0,11,1,0.0,10,5,5,1663.5,1726.5
Mauro Manotas,Atlas,LigaMX,28,0,0,2,2,0.0,4,0,2,2575.5,1611.5
Maximiliano Araújo,Toluca,LigaMX,23,2,2,66,11,0.09,46,26,19,217.0,454.5
Maximiliano Meza,Monterrey,LigaMX,31,3,4,88,10,0.07,55,26,24,75.5,458.5
Maximiliano Silvera,Necaxa,LigaMX,26,0,0,1,1,0.0,3,0,0,2941.0,1726.5
Michael Santos,FC Juárez,LigaMX,30,1,0,9,4,0.07,13,2,2,2086.0,742.0
Miguel Barbieri,Querétaro,LigaMX,30,0,0,15,3,0.0,12,1,2,2058.5,1537.0
Miguel Jiménez Ponce,Guadalajara,LigaMX,33,0,0,0,0,0,1,0,1,2869.5,2003.5
Miguel Layún,América,LigaMX,35,0,0,24,2,0.0,9,4,7,1466.5,1611.5
Miguel Rodríguez,Pachuca,LigaMX,20,0,1,48,4,0.0,48,12,28,423.0,1480.0
Miguel Sansores,Puebla,LigaMX,32,1,1,14,2,0.2,10,3,7,1229.5,685.0
Miguel Sansores,Puebla,LigaMX,32,1,1,14,2,0.2,10,0,0,2174.5,685.0
Miguel Sansores,Puebla,LigaMX,32,1,1,14,2,0.2,0,3,7,1229.5,685.0
Miguel Sansores,Puebla,LigaMX,32,1,1,14,2,0.2,0,0,0,2174.5,685.0
Miguel Sansores,Puebla,LigaMX,32,1,1,14,1,0.0,10,3,7,1229.5,1348.5
Miguel Sansores,Puebla,LigaMX,32,1,1,14,1,0.0,10,0,0,2174.5,1348.5
Miguel Sansores,Puebla,LigaMX,32,1,1,14,1,0.0,0,3,7,1229.5,1348.5
Miguel Sansores,Puebla,LigaMX,32,1,1,14,1,0.0,0,0,0,2174.5,1348.5
Miguel Sansores,Mazatlán,LigaMX,32,0,0,1,2,0.2,10,3,7,1996.0,1063.0
Miguel Sansores,Mazatlán,LigaMX,32,0,0,1,2,0.2,10,0,0,2941.0,1063.0
Miguel Sansores,Mazatlán,LigaMX,32,0,0,1,2,0.2,0,3,7,1996.0,1063.0
Miguel Sansores,Mazatlán,LigaMX,32,0,0,1,2,0.2,0,0,0,2941.0,1063.0
Miguel Sansores,Mazatlán,LigaMX,32,0,0,1,1,0.0,10,3,7,1996.0,1726.5
Miguel Sansores,Mazatlán,LigaMX,32,0,0,1,1,0.0,10,0,0,2941.0,1726.5
Miguel Sansores,Mazatlán,LigaMX,32,0,0,1,1,0.0,0,3,7,1996.0,1726.5
Miguel Sansores,Mazatlán,LigaMX,32,0,0,1,1,0.0,0,0,0,2941.0,1726.5
Misael Domínguez,Necaxa,LigaMX,24,0,0,19,0,0,10,9,6,1376.0,2003.5
Moises,Cruz Azul,LigaMX,27,1,1,30,7,0.05,32,6,12,760.5,675.5
Moises Castillo,FC Juárez,LigaMX,22,0,1,30,1,0.0,6,0,2,1688.0,1726.5
Nahuel Guzmán,UANL,LigaMX,37,0,0,0,0,0,2,0,0,3069.5,2003.5
Nathan Silva,UNAM,LigaMX,26,2,1,77,4,0.22,19,5,5,841.0,449.5
Nicolás Benedetti,Mazatlán,LigaMX,26,2,3,29,4,0.07,25,9,14,494.0,646.5
Nicolás Cordero,Querétaro,LigaMX,24,1,1,3,3,0.08,6,0,2,2128.5,779.0
Nicolás Díaz Huincales,Tijuana,LigaMX,24,0,0,60,4,0.0,18,5,4,1338.5,1480.0
Nicolás Ibáñez,UANL,LigaMX,29,6,1,10,15,0.23,18,1,7,1485.5,114.5
Nicolás López,UANL,LigaMX,30,0,0,6,0,0.0,3,5,2,1957.5,2003.5
Nicolás López,UANL,LigaMX,30,0,0,6,0,0.0,3,15,25,1298.0,2003.5
Nicolás López,UANL,LigaMX,30,0,0,6,0,0.0,44,5,2,1957.5,2003.5
Nicolás López,UANL,LigaMX,30,0,0,6,0,0.0,44,15,25,1298.0,2003.5
Nicolás López,UANL,LigaMX,30,0,0,6,13,0.07,3,5,2,1957.5,930.5
Nicolás López,UANL,LigaMX,30,0,0,6,13,0.07,3,15,25,1298.0,930.5
Nicolás López,UANL,LigaMX,30,0,0,6,13,0.07,44,5,2,1957.5,930.5
Nicolás López,UANL,LigaMX,30,0,0,6,13,0.07,44,15,25,1298.0,930.5
Nicolás López,León,LigaMX,30,3,1,28,0,0.0,3,5,2,1190.0,1479.0
Nicolás López,León,LigaMX,30,3,1,28,0,0.0,3,15,25,530.5,1479.0
Nicolás López,León,LigaMX,30,3,1,28,0,0.0,44,5,2,1190.0,1479.0
Nicolás López,León,LigaMX,30,3,1,28,0,0.0,44,15,25,530.5,1479.0
Nicolás López,León,LigaMX,30,3,1,28,13,0.07,3,5,2,1190.0,406.0
Nicolás López,León,LigaMX,30,3,1,28,13,0.07,3,15,25,530.5,406.0
Nicolás López,León,LigaMX,30,3,1,28,13,0.07,44,5,2,1190.0,406.0
Nicolás López,León,LigaMX,30,3,1,28,13,0.07,44,15,25,530.5,406.0
Néstor Araujo,América,LigaMX,32,0,0,5,0,0,3,0,1,2598.5,2003.5
Néstor Vidrio,Mazatlán,LigaMX,34,0,0,5,0,0,3,0,1,2598.5,2003.5
Omar Campos,Santos,LigaMX,21,0,1,57,2,0.0,32,6,14,619.0,1611.5
Omar Fernández Frasica,León,LigaMX,30,1,1,28,3,0.33,16,12,10,706.0,550.5
Omar Govea,Monterrey,LigaMX,27,0,3,88,2,0.0,27,10,14,289.0,1611.5
Omar Israel Mendoza,Querétaro,LigaMX,35,0,0,39,2,0.0,26,12,6,1176.5,1611.5
Omar Moreno,Mazatlán,LigaMX,18,0,0,1,1,0.0,3,2,0,2614.0,1726.5
Oscar Jiménez,América,LigaMX,35,0,0,0,0,0,0,0,0,3069.5,2003.5
Oscar Villa,León,LigaMX,22,0,0,0,0,0,1,0,0,3069.5,2003.5
Osvaldo Rodríguez del Portal,León,LigaMX,27,1,0,37,3,0.1,22,6,6,1289.5,744.0
Oussama Idrissi,Pachuca,LigaMX,27,1,1,16,1,0.14,16,7,6,1037.0,863.5
Owen González,Pachuca,LigaMX,20,0,0,6,0,0.0,7,1,3,2168.5,2003.5
Ozziel Herrera,UANL,LigaMX,22,3,1,9,4,0.33,9,2,3,1594.0,347.0
Pablo Barrera,Querétaro,LigaMX,36,2,5,58,6,0.05,69,25,48,102.5,597.0
Pablo Bennevendo Peña,UNAM,LigaMX,24,0,2,35,0,0.0,19,12,10,538.5,2003.5
Pablo González Díaz,Puebla,LigaMX,31,0,0,63,1,0.0,23,1,8,1467.0,1726.5
Pablo Monroy,UNAM,LigaMX,21,0,0,33,1,0.0,7,3,2,1678.0,1726.5
Pablo Ortiz,Querétaro,LigaMX,21,1,1,10,1,1.0,2,1,1,1824.5,721.5
Paolo Yrizar,Querétaro,LigaMX,26,0,0,0,0,0,1,0,0,3069.5,2003.5
Patricio Salas,América,LigaMX,19,0,0,3,1,0.0,2,0,0,2838.0,1726.5
Paul Bellón,León,LigaMX,26,1,0,12,2,0.25,3,0,0,2625.5,659.5
Paulino,Pachuca,LigaMX,26,0,0,9,0,0.0,4,0,3,2338.0,2003.5
Pavel Pérez,Guadalajara,LigaMX,25,0,1,7,1,0.0,15,3,10,1303.0,1726.5
Pedro Aquino,Santos,LigaMX,28,1,2,81,1,0.2,24,4,12,575.0,800.0
Pedro Pedraza,Pachuca,LigaMX,23,0,0,23,0,0.0,8,2,5,1695.0,2003.5
Pedro Raul,Toluca,LigaMX,27,2,0,12,6,0.1,19,5,6,1609.5,520.5
Rafael Carioca,UANL,LigaMX,34,1,3,115,3,0.13,38,13,15,251.5,688.0
Rafael Fernández,Tijuana,LigaMX,23,0,0,13,1,0.0,7,3,3,1836.0,1726.5
Rafael Guerrero,Cruz Azul,LigaMX,21,0,0,26,0,0.0,5,3,1,1831.5,2003.5
Ramiro Árciga,Mazatlán,LigaMX,19,0,0,3,3,0.0,2,2,1,2311.0,1537.0
Ramón Juárez,América,LigaMX,22,0,0,10,1,0.0,3,0,0,2671.5,1726.5
Ramón Pasquel,FC Juárez,LigaMX,27,0,0,0,0,0,0,0,0,3069.5,2003.5
Raymundo Fulgencio,UANL,LigaMX,23,2,1,18,4,0.17,18,6,8,981.0,494.5
Raymundo Rubio,Cruz Azul,LigaMX,22,0,0,0,0,0,0,0,0,3069.5,2003.5
Raúl Camacho,Mazatlán,LigaMX,21,0,0,4,1,0.0,6,0,2,2526.5,1726.5
Raúl Gudiño,Necaxa,LigaMX,27,0,0,0,0,0,2,0,0,3069.5,2003.5
Raúl López Gómez,Santos,LigaMX,30,0,0,32,2,0.0,10,7,6,1266.5,1611.5
Raúl Martínez,Guadalajara,LigaMX,20,0,0,10,0,0.0,0,0,0,2671.5,2003.5
Raúl Sandoval,Querétaro,LigaMX,23,1,0,23,2,0.09,29,13,17,1094.5,835.0
René López,Pachuca,LigaMX,22,0,0,4,0,0,2,0,0,2819.0,2003.5
Ricardo Chávez Soto,Atlético,LigaMX,29,1,2,66,3,0.06,41,15,21,266.0,813.0
Ricardo Gutiérrez,Mazatlán,LigaMX,26,0,0,0,0,0,0,0,0,3069.5,2003.5
Ricardo Marín,Guadalajara,LigaMX,25,4,1,20,6,0.16,21,9,13,780.0,360.0
Ricardo Monreal,Necaxa,LigaMX,22,3,3,20,7,0.27,34,7,17,612.5,277.5
Ricardo Rentería,Monterrey,LigaMX,21,0,0,0,0,0,0,0,0,3069.5,2003.5
Richard Sánchez,América,LigaMX,27,1,4,90,2,0.1,45,27,20,83.0,818.5
Robert Ergas,UNAM,LigaMX,26,0,1,16,1,0.0,13,3,10,1130.5,1726.5
Robert Morales,Toluca,LigaMX,24,3,1,16,10,0.15,20,4,8,1116.5,325.5
Roberto Alvarado,Guadalajara,LigaMX,25,6,1,85,9,0.1,69,20,33,261.0,349.0
Roberto Meraz,Mazatlán,LigaMX,24,0,0,6,0,0,1,0,0,2766.0,2003.5
Roberto de la Rosa,Pachuca,LigaMX,24,1,1,28,10,0.03,29,9,15,662.0,644.5
Rodolfo Cota,León,LigaMX,36,0,0,0,0,0,2,0,0,3069.5,2003.5
Rodrigo Aguirre,Monterrey,LigaMX,29,0,0,9,3,0.0,5,4,1,2038.5,1537.0
Rodrigo Dourado,Atlético,LigaMX,29,1,1,86,4,0.14,26,3,12,743.0,617.0
Rodrigo Godínez,Tijuana,LigaMX,31,0,0,7,0,0,3,0,1,2542.0,2003.5
Rodrigo Huescas,Cruz Azul,LigaMX,20,0,4,39,0,0.0,30,15,19,310.0,2003.5
Rodrigo López,UNAM,LigaMX,22,0,0,17,1,0.0,6,3,3,1778.5,1726.5
Rodrigo López,UNAM,LigaMX,22,0,0,17,1,0.0,6,0,0,2552.0,1726.5
Rodrigo López,UNAM,LigaMX,22,0,0,17,1,0.0,0,3,3,1778.5,1726.5
Rodrigo López,UNAM,LigaMX,22,0,0,17,1,0.0,0,0,0,2552.0,1726.5
Rodrigo López,UNAM,LigaMX,22,0,0,17,1,0.0,6,3,3,1778.5,1726.5
Rodrigo López,UNAM,LigaMX,22,0,0,17,1,0.0,6,0,0,2552.0,1726.5
Rodrigo López,UNAM,LigaMX,22,0,0,17,1,0.0,0,3,3,1778.5,1726.5
Rodrigo López,UNAM,LigaMX,22,0,0,17,1,0.0,0,0,0,2552.0,1726.5
Rodrigo López,Querétaro,LigaMX,0,0,0,0,1,0.0,6,3,3,2296.0,1726.5
Rodrigo López,Querétaro,LigaMX,0,0,0,0,1,0.0,6,0,0,3069.5,1726.5
Rodrigo López,Querétaro,LigaMX,0,0,0,0,1,0.0,0,3,3,2296.0,1726.5
Rodrigo López,Querétaro,LigaMX,0,0,0,0,1,0.0,0,0,0,3069.5,1726.5
Rodrigo López,Querétaro,LigaMX,0,0,0,0,1,0.0,6,3,3,2296.0,1726.5
Rodrigo López,Querétaro,LigaMX,0,0,0,0,1,0.0,6,0,0,3069.5,1726.5
Rodrigo López,Querétaro,LigaMX,0,0,0,0,1,0.0,0,3,3,2296.0,1726.5
Rodrigo López,Querétaro,LigaMX,0,0,0,0,1,0.0,0,0,0,3069.5,1726.5
Rodrigo Parra,Tijuana,LigaMX,20,0,0,3,0,0,1,0,0,2838.0,2003.5
Rogelio Cortéz Pineda,Necaxa,LigaMX,19,1,0,7,1,0.33,4,0,3,2374.5,740.0
Rogelio Funes Mori,UNAM,LigaMX,32,0,0,2,0,0.0,0,2,0,2541.0,2003.5
Rogelio Funes Mori,UNAM,LigaMX,32,0,0,2,0,0.0,0,7,6,1752.5,2003.5
Rogelio Funes Mori,UNAM,LigaMX,32,0,0,2,0,0.0,19,2,0,2541.0,2003.5
Rogelio Funes Mori,UNAM,LigaMX,32,0,0,2,0,0.0,19,7,6,1752.5,2003.5
Rogelio Funes Mori,UNAM,LigaMX,32,0,0,2,11,0.26,0,2,0,2541.0,745.0
Rogelio Funes Mori,UNAM,LigaMX,32,0,0,2,11,0.26,0,7,6,1752.5,745.0
Rogelio Funes Mori,UNAM,LigaMX,32,0,0,2,11,0.26,19,2,0,2541.0,745.0
Rogelio Funes Mori,UNAM,LigaMX,32,0,0,2,11,0.26,19,7,6,1752.5,745.0
Rogelio Funes Mori,Monterrey,LigaMX,32,6,2,21,0,0.0,0,2,0,1636.5,1405.5
Rogelio Funes Mori,Monterrey,LigaMX,32,6,2,21,0,0.0,0,7,6,848.0,1405.5
Rogelio Funes Mori,Monterrey,LigaMX,32,6,2,21,0,0.0,19,2,0,1636.5,1405.5
Rogelio Funes Mori,Monterrey,LigaMX,32,6,2,21,0,0.0,19,7,6,848.0,1405.5
Rogelio Funes Mori,Monterrey,LigaMX,32,6,2,21,11,0.26,0,2,0,1636.5,147.0
Rogelio Funes Mori,Monterrey,LigaMX,32,6,2,21,11,0.26,0,7,6,848.0,147.0
Rogelio Funes Mori,Monterrey,LigaMX,32,6,2,21,11,0.26,19,2,0,1636.5,147.0
Rogelio Funes Mori,Monterrey,LigaMX,32,6,2,21,11,0.26,19,7,6,848.0,147.0
Román Martínez,América,LigaMX,21,0,0,0,2,0.0,4,2,2,2450.0,1611.5
Ronaldo Cisneros,Guadalajara,LigaMX,27,2,0,0,4,0.15,5,0,1,2869.5,513.5
Ronaldo Prieto,Santos,LigaMX,26,0,0,8,0,0.0,7,2,2,2107.5,2003.5
Rubio Rubin,Querétaro,LigaMX,27,0,0,0,0,0,0,0,0,3069.5,2003.5
S. González,Puebla,LigaMX,20,0,0,0,0,0,0,0,0,3069.5,2003.5
Sait Tlaxcalteco,Toluca,LigaMX,21,0,0,1,0,0,1,0,0,2941.0,2003.5
Salomón Rondón,Pachuca,LigaMX,34,1,0,2,2,0.25,3,0,2,2575.5,659.5
Salvador Mariscal,Santos,LigaMX,20,0,0,1,0,0,0,0,0,2941.0,2003.5
Salvador Reyes Chávez,América,LigaMX,25,2,1,15,4,0.29,3,3,2,1465.5,411.0
Samir Santos,UANL,LigaMX,29,0,0,36,3,0.0,5,2,0,2035.5,1537.0
Santiago Muñóz,Santos,LigaMX,21,0,1,10,0,0.0,11,3,3,1481.0,2003.5
Santiago Naveda,América,LigaMX,22,0,0,7,0,0.0,1,0,0,2742.0,2003.5
Santiago Núñez,Santos,LigaMX,23,0,0,2,0,0.0,1,0,2,2575.5,2003.5
Santiago Ormeño,FC Juárez,LigaMX,29,1,0,2,0,0.0,2,0,1,2668.0,1625.5
Santiago Trigos,UNAM,LigaMX,21,0,1,35,3,0.0,11,6,5,919.5,1537.0
Sebastian Santos,León,LigaMX,20,0,0,4,2,0.0,3,1,0,2589.0,1611.5
Sebastien Salles-Lamonge,Atlético,LigaMX,27,0,0,24,1,0.0,12,2,6,1645.5,1726.5
Sebastián Cáceres,América,LigaMX,24,0,0,9,1,0.0,4,0,0,2705.5,1726.5
Sebastián Fierro,UANL,LigaMX,22,0,0,12,0,0,5,0,1,2425.5,2003.5
Sebastián Jurado,FC Juárez,LigaMX,26,0,0,0,0,0,0,0,0,3069.5,2003.5
Sebastián Jurado,FC Juárez,LigaMX,26,0,0,0,0,0,0,0,0,3069.5,2003.5
Sebastián Jurado,FC Juárez,LigaMX,26,0,0,0,0,0,0,0,0,3069.5,2003.5
Sebastián Jurado,FC Juárez,LigaMX,26,0,0,0,0,0,0,0,0,3069.5,2003.5
Sebastián Jurado,FC Juárez,LigaMX,26,0,0,0,0,0,0,0,0,3069.5,2003.5
Sebastián Jurado,FC Juárez,LigaMX,26,0,0,0,0,0,0,0,0,3069.5,2003.5
Sebastián Jurado,FC Juárez,LigaMX,26,0,0,0,0,0,0,0,0,3069.5,2003.5
Sebastián Jurado,FC Juárez,LigaMX,26,0,0,0,0,0,0,0,0,3069.5,2003.5
Sebastián Jurado,Cruz Azul,LigaMX,26,0,0,0,0,0,0,0,0,3069.5,2003.5
Sebastián Jurado,Cruz Azul,LigaMX,26,0,0,0,0,0,0,0,0,3069.5,2003.5
Sebastián Jurado,Cruz Azul,LigaMX,26,0,0,0,0,0,0,0,0,3069.5,2003.5
Sebastián Jurado,Cruz Azul,LigaMX,26,0,0,0,0,0,0,0,0,3069.5,2003.5
Sebastián Jurado,Cruz Azul,LigaMX,26,0,0,0,0,0,0,0,0,3069.5,2003.5
Sebastián Jurado,Cruz Azul,LigaMX,26,0,0,0,0,0,0,0,0,3069.5,2003.5
Sebastián Jurado,Cruz Azul,LigaMX,26,0,0,0,0,0,0,0,0,3069.5,2003.5
Sebastián Jurado,Cruz Azul,LigaMX,26,0,0,0,0,0,0,0,0,3069.5,2003.5
Sebastián Martínez,América,LigaMX,20,0,0,1,0,0,0,0,0,2941.0,2003.5
Sebastián Olmedo,Puebla,LigaMX,22,0,0,23,0,0,6,3,3,1709.0,2003.5
Sebastián Pérez Bouquet,FC Juárez,LigaMX,20,0,2,21,1,0.0,16,5,6,947.5,1726.5
Sebastián Saucedo,FC Juárez,LigaMX,26,1,0,17,4,0.07,24,3,7,1607.0,742.0
Sebastián Vegas,Monterrey,LigaMX,27,1,0,45,3,0.09,19,7,8,1126.5,760.5
Sergio Adrián Flores,Mazatlán,LigaMX,28,0,0,41,0,0.0,10,2,5,1552.0,2003.5
Sergio Barreto,Pachuca,LigaMX,24,0,1,46,2,0.0,9,1,4,1240.0,1611.5
Sergio Canales,Monterrey,LigaMX,32,3,0,28,2,0.14,12,4,8,1379.5,602.0
Sergio De los Ríos,América,LigaMX,20,0,0,1,0,0,0,0,0,2941.0,2003.5
Stefan Medina,Monterrey,LigaMX,31,1,0,63,1,0.11,24,9,12,964.0,920.5
Tiago Volpi,Toluca,LigaMX,33,4,0,1,0,0,2,2,0,2614.0,1451.5
Tomás Belmonte,Toluca,LigaMX,25,1,1,32,1,0.13,9,4,3,1130.5,877.5
Ulises Rivas,UNAM,LigaMX,27,2,0,44,5,0.13,17,6,8,1176.5,493.0
Unai Bilbao,Atlético,LigaMX,29,5,0,39,3,0.12,15,4,5,1425.5,516.0
Uriel Antuna,Cruz Azul,LigaMX,26,5,4,33,11,0.1,44,23,23,251.0,339.0
Uziel García,Atlético,LigaMX,22,0,0,5,1,0.0,3,0,0,2798.5,1726.5
Valber Huerta,Toluca,LigaMX,30,0,1,111,2,0.0,19,7,3,805.0,1611.5
Ventura Alvarado,Mazatlán,LigaMX,31,0,0,5,0,0.0,3,0,1,2598.5,2003.5
Vicente Poggi,Necaxa,LigaMX,21,0,1,29,2,0.0,13,2,6,1161.0,1611.5
Victor Lopez,Monterrey,LigaMX,20,2,1,17,4,0.22,15,5,8,1050.0,449.5
Vitinho,Atlético,LigaMX,22,6,1,33,17,0.17,37,13,15,591.0,161.5
Vladimir Loroña,UANL,LigaMX,25,0,0,6,0,0.0,3,1,2,2243.5,2003.5
Víctor Arteaga,Toluca,LigaMX,19,0,0,1,0,0,1,1,1,2511.0,2003.5
Víctor Dávila,León,LigaMX,26,0,1,20,4,0.0,15,5,7,1044.0,1480.0
Víctor Guzmán,Guadalajara,LigaMX,28,0,3,64,5,0.0,37,19,19,195.0,1437.5
